Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Bwd IAT Tot,Bwd IAT Mean,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.3.84-172.237.248.119-5495-21-6,192.168.3.84,5801,172.237.248.119,555,6,7/12/2017 10:30:52 AM,36567439,431,72,177014,98587,38,19,3.0369,20.104487792725855,1115,816,828.7909193140924,564.6083349076924,168817.53083238768,1221.324544140834,4409029.98077919,544350.0365474094,71703062.54684955,3937017.535027783,50913081.74559714,88978.61855393287,44333791.72311026,264553.2943988007,0,0,0,0,13781,2342,8.447486831459338,3.0842497536289075,29,193,76.06117891247439,1.0619344206341053,0.4996,0,0,1,359,317,0,0,0,1.8589206233585298,216.76743505742363,378.35511175540324,1302.6190797473,434,173999,87,92016,25049,12454,4,34,155804.04539985853,738.8313,80723183.76093774,180168.51640688482,5564251.55336412,5245826.079035844,119841861.9697452,7288362.5284530055,BENIGN
192.168.9.22-55.36.18.67-22800-443-17,192.168.9.22,22366,55.36.18.67,599,17,7/14/2017 17:25:14 AM,91778559,95,46,126166,26212,462,450,472.28424093166115,325.41567350312755,921,275,651.12574372498,518.2457090532055,2349610.0612231744,4385.416455370862,1604506.202222309,891719.8476649619,40437354.29373413,476910.68606469984,56549367.27761952,650900.3725169746,2726342.2240283582,83444.91870527655,0,0,0,0,2933,1031,1.6279276366342648,0.9454250489163913,45,536,536.3624761772646,478.7355999828843,224268.30281304946,1,1,0,79,44,0,0,0,2.5756390194868004,550.380274413263,1409.4453776749685,429.07425496857906,91,130139,34,23818,29835,48691,81,27,3979828.7487997585,623351.2090209915,9046617.949544096,1190902.2013123045,47131941.62181113,21792595.59021108,314277936.19098073,1645108.4672713804,DDoS
192.168.10.31-4.222.232.212-45169-80-6,192.168.10.31,45169,4.222.232.212,80,6,7/10/2017 11:55:52 AM,104975630,137,148,195812,129691,802,133,421.5454,87.0938,461,421,432.3187,292.7613,4183309.9112,2042.6205,1459428.5212,423515.8847,27257297.3062,901460.1593,90732823.4973,662283.3832,36963773.9531,249755.2294,0,0,0,0,4384,4736,1.3051,1.4099,55,722,704.9243,280.246,78537.8205,1,0,0,120,68,0,0,0,1.0611,408.1556,629.539,879.9622,137,195812,148,129691,9574,12487,15,11,3328625.4057,781699.1824,91128133.2157,3317772.212,93932194.0175,90852142.7512,635971009.488,70283997.7222,BENIGN
192.168.9.110-76.24.39.235-3979-80-17,192.168.9.110,2996,76.24.39.235,21,17,7/12/2017 9:29:42 AM,96310653,294,409,133579,368733,555,67,470.3889517410243,7.043783662423997,1380,975,1020.2741772270824,181.88001567005074,3832739.308659847,467.1472580919168,8524870.793925844,2514698.163229653,62865846.98474269,3954675.373688762,68298063.58889918,501472.69748458144,61332551.097994104,19512.00142883556,0,0,0,0,9320,13322,2.0740488877109855,8.553277130034735,4,1294,320.58422132127856,240.16184724746753,61693.93816672917,1,1,0,102,197,0,0,0,2.002046731513967,40.0892,614.6993937113937,24.6266,300,135680,407,364956,63238,58829,216,40,3174667.75460961,2494134.4751998684,61857296.172386564,2286387.678592834,94382420.36424664,64446447.383106954,807117041.5070412,8471533.931838406,BENIGN
192.168.5.238-82.124.43.151-34469-80-17,192.168.5.238,33445,82.124.43.151,266,17,7/11/2017 14:50:48 AM,104074361,429,283,158126,110253,672,334,472.77230094612577,444.40370213143393,680,79,96.24894211698626,46.91635579638808,7928637.9944529105,129.82678734108805,8188644.879912172,3350893.093561223,25293955.420989685,2881020.751752354,81960225.58732046,138816.27407252335,94859602.62593271,352651.36905455135,0,0,0,0,14221,8703,1.3582368735648545,0.0422,56,180,84.70505795688032,94.12236675312252,0.4996,1,1,0,165,8,0,0,0,3.241196256982201,442.1052962178207,155.83951682091546,36.1451626558509,439,142858,294,104592,52589,49334,154,13,6862324.36042134,4787099.240467979,90809918.31823042,6761410.939332218,98473343.71329434,1774052.4962989183,522039202.86268103,33229480.53797561,BENIGN
192.168.1.217-148.72.64.217-58016-22-6,192.168.1.217,58077,148.72.64.217,426,6,7/14/2017 8:46:03 AM,7354774,332,198,117319,176988,832,273,847.0044739299125,354.9881410363662,443,441,425.70776677134563,359.7361208858105,4424540.108971092,864.6139626150058,1671189.461149941,937889.7930996156,34808821.56161601,989075.7526332914,80073417.64929946,488497.3361300089,314026.5687,41791.09945686376,0,0,0,0,10579,6661,38.37906616961036,20.45586219038613,44,987,268.3396313107394,30.389176283875862,0.4996,0,1,0,90,263,0,0,0,1.9945269778370804,444.37969571708544,1384.4894340423891,1318.2745594904618,323,98218,209,180973,48763,618,261,12,560309.8253259427,277648.89996597246,58440451.72453214,391440.7107340205,95791749.00413065,10299500.115782583,611097185.4298649,93093294.79214157,BENIGN
192.168.2.55-69.6.221.164-5363-21-17,192.168.2.55,5899,69.6.221.164,21,17,7/14/2017 15:55:54 AM,110159978,457,297,514509,70166,594,342,555.5136444473687,320.3341030627761,209,63,122.8554244961524,59.53955667579164,5297666.3472393695,1483.8503623624658,9271449.459647374,4040364.5233372487,41081357.57599436,6930582.214385923,75423079.33834429,202488.64941118076,47800271.243384846,109746.98474545595,0,0,0,0,14771,9675,3.253402402926442,1.3976814470978784,15,1240,327.07043958434645,27.969762381084266,0.4996,0,1,1,320,644,0,0,0,1.5867924570059595,846.1248703550652,1134.258228684784,96.34872851921466,457,506936,291,71965,57825,449,84,23,2758789.472175559,1797670.8206880884,78916945.10821982,215516.88507934692,21291388.543831505,2768225.4800267676,900642704.2639197,14799608.060124807,BENIGN
192.168.4.192-33.245.208.166-58162-3306-6,192.168.4.192,57715,33.245.208.166,2811,6,7/10/2017 17:33:18 AM,67420969,409,30,448650,40813,77,31,63.85796654855041,1.4297653994857087,312,25,123.47105800168427,58.017501897395455,4736325.763859297,4021.5228295528223,9142723.288170965,2696848.7292210623,58547121.02790013,3035535.9402976036,33047083.43396964,42.2522,94798523.72535992,2463748.05900637,0,0,0,0,12815,1542,6.278259119345356,0.0422,5,1076,1028.897949560033,563.848324209379,306044.73011323286,1,1,0,251,167,0,0,0,3.028490422459725,93.77093469713643,893.1777615499443,1378.6210408033567,399,452038,30,42794,37024,30270,153,28,8991537.20794246,5095620.56193893,38992546.66307246,2746069.998805903,81198283.29300949,41622934.59980731,455741013.9229654,21463028.087828472,BENIGN
192.168.3.67-120.64.191.178-49602-16471-6,192.168.3.67,48810,120.64.191.178,16799,6,7/10/2017 9:32:34 AM,30291881,356,427,255603,331925,1456,1113,1370.2996667485925,811.4212151604102,39,28,19.416791230119564,11.439542721373988,198728.55183460802,2494.0933260395145,3860246.072698236,2032622.0923164128,94623677.1210617,3138682.115506373,75202732.04325232,205856.67537814632,58905919.99006309,38340.45786105748,0,0,0,0,11590,13368,13.506787392412184,15.109826403498491,60,180,83.4087707335879,34.07651052011979,7616.77885238484,1,1,0,179,642,0,0,0,2.5777786921117265,318.65524847497056,657.2388717348236,124.88446768725348,353,259605,413,338372,44009,47156,273,19,8321470.4207752235,4373890.602799032,97376134.30295822,2536251.2704200097,43019489.926295385,34754190.03699728,187703459.9880942,34598592.05481826,Bot
192.168.9.141-83.3.58.176-22866-22-6,192.168.9.141,22938,83.3.58.176,869,6,7/10/2017 11:21:53 AM,44822204,474,347,500312,485572,964,826,788.4038200713919,110.5797560449372,324,310,307.75532541974485,281.81848007428465,8910994.536164168,2312.227514946972,7856270.863210366,7515604.431493569,13045131.266009675,4190407.570966018,60826075.07970857,216949.5314584738,68881815.22612175,87408.44722078589,0,0,0,0,14852,10458,8.003097236924889,3.6053113526570577,21,215,184.49049206960763,53.18128829612256,5201.0302055324455,0,0,1,409,815,0,0,0,0.13145043545151744,995.0017915448074,946.20335704593,1232.4003804409886,467,503722,345,498378,50229,23780,301,16,8502204.002827557,6594002.346873933,74784533.94512352,2657131.436959859,3093910.245441963,2117207.244701633,495921001.1075142,1165824.635063439,BENIGN
192.168.1.35-105.204.0.68-61222-8080-6,192.168.1.35,59529,105.204.0.68,8110,6,7/14/2017 13:27:12 AM,25705015,41,239,38048,342458,82,2,65.37862332550978,39.65780164855664,120,101,81.1187829330625,72.11588786043521,2202727.954966469,3772.105714579235,5526109.486686372,1114357.3186670046,20666004.711283937,4433503.025766514,8178253.043322831,431979.59003960097,93908375.95201656,477660.5369777936,0,0,0,0,796,8098,3.5151685519919638,5.2934517011922715,1,1151,172.5061634919303,83.65387611911635,0.4996,0,1,0,10,192,0,0,0,0.14145954243529704,411.6554229185414,602.3893281813137,1321.7927886854486,27,24959,249,316167,53742,6559,34,34,8884318.19038312,3375725.609303187,28156419.63164373,4451965.042714081,94187630.56157978,1299813.3848686635,602676129.8187068,22259296.5237846,PortScan
192.168.3.145-180.34.134.6-27060-21-17,192.168.3.145,26732,180.34.134.6,21,17,7/7/2017 11:12:12 AM,63945965,117,42,35037,50500,754,746,727.9349059395948,126.66600970844917,854,87,473.3655860305282,424.19511971492807,4558322.749990052,937.2125559682814,9974850.0219,9111523.854450066,71890797.33392945,692286.6457269621,19475414.47861378,151018.29358024383,37026672.249789625,861391.6634850382,0,0,0,0,3367,1361,5.400586084792475,0.09383992573478461,41,704,121.82613626907609,80.02263069759204,0.4996,0,1,0,109,141,0,0,0,2.9182111861506996,381.8352434261802,171.44623928046798,340.84290899801016,114,44501,37,41643,10315,39490,38,25,5926444.812154056,4430366.180485178,21978699.179643564,3464357.64875612,4997304.4976334805,4605109.279270835,286821301.21782607,69984.2971,BENIGN
192.168.6.227-175.175.133.251-50352-22-17,192.168.6.227,50352,175.175.133.251,22,17,7/10/2017 13:21:13 AM,61714222,492,307,344904,8629,1436,273,1024.8135,2.0983,995,4,897.332,603.641,4131630.328,4476.3409,7032996.7505,5362415.5658,57061465.3554,5537115.159,64909727.6116,131930.3407,7752311.631,25251.8294,0,0,0,0,15744,9824,7.9722,4.9745,52,1291,495.5196,87.7995,7708.7522,0,1,0,180,385,0,0,0,3.8398,709.1489,32.1412,686.2772,492,344904,307,8629,25294,58270,4,22,7431444.4527,5636163.5218,70429377.7994,5270363.8872,19151167.6386,15632730.9015,632413715.6917,15482081.5033,BENIGN
192.168.1.89-63.78.201.11-41332-22-17,192.168.1.89,42677,63.78.201.11,591,17,7/11/2017 14:40:44 AM,19199451,256,55,25095,73454,702,210,399.37538141377246,286.5668337825505,610,603,599.2598573620113,333.0536423701908,1642219.9364071975,2609.7357659417303,9842100.001532506,3847863.1317256265,76997310.56264336,9133569.03651836,13785372.267025994,42.2522,48724702.05800727,876031.667246911,0,0,0,0,8242,2401,11.166867881919526,5.670609747791792,20,1383,1159.0678494614867,256.40676895385155,63844.632418388464,0,0,0,226,191,0,0,0,1.2163724614924083,46.55435935384358,715.3364520282684,460.8216892337284,262,19847,57,79861,42610,17886,23,19,3769473.209974497,1650029.9133502601,23217301.520048216,2384406.607853403,40985386.273859374,25030139.721560515,319397620.04725087,30096043.9838253,BENIGN
192.168.10.128-130.50.174.93-18036-22-6,192.168.10.128,18500,130.50.174.93,21,6,7/14/2017 15:10:14 AM,96333923,202,11,79453,3516,592,425,602.845488204549,475.7781093256027,727,265,471.609560640216,217.80452084036116,1378856.152952372,1834.1936805623125,4167970.176986711,343.1403,22154893.61082542,3745268.5208756477,47240348.392064124,311701.4670783755,38437855.30665745,3746943.351596516,0,0,0,0,6562,583,0.0152,0.7237842375232902,45,181,92.16374936703033,42.07457645624037,0.4996,1,1,0,115,164,0,0,0,1.5639511841507967,255.66287065673848,49.640175732732075,320.19730583121304,194,91282,5,9788,58352,37783,13,27,5015193.482588961,1759885.4934056685,49763586.316446304,865798.1341006616,2950070.036598296,1689659.733115943,344415362.5681605,4090937.130626868,Bot
192.168.7.151-26.172.154.83-9966-443-17,192.168.7.151,9878,26.172.154.83,757,17,7/12/2017 13:11:45 AM,73018988,361,462,487426,637815,743,235,578.9749654898848,461.9514405575394,796,301,654.5853638695937,197.95702613927253,1886579.7219180518,14.06756063279629,7017855.102554039,4017741.200929517,82837685.82956688,5407730.705601155,56397453.32567124,225683.94277533478,19047164.65490243,123556.8067906189,0,0,0,0,11301,14612,9.930182583590227,6.193683893429378,21,185,91.21046561948916,63.42141651341884,0.4996,1,0,0,256,155,0,0,0,0.858551149027367,902.2471622174802,149.00119928679223,1016.7892734849045,357,475613,454,636752,44777,58885,12,24,2123367.810314265,1571363.4207464268,37227764.60122317,1705959.4112460758,69976007.26159436,1878739.4955345418,503050159.68429655,30936328.979874264,BENIGN
192.168.4.17-107.208.169.139-31558-80-6,192.168.4.17,30703,107.208.169.139,21,6,7/12/2017 14:57:49 AM,79370774,481,348,21702,447911,1164,807,984.1172002296394,932.542250260725,624,404,606.5252638185087,576.1179395015147,4013155.7645063563,3663.6117304983386,5406324.885583301,3211418.878083522,27183140.790162504,1208268.2006898373,44162005.854276024,91748.69246987904,1870114.4441971956,1398.2165,0,0,0,0,15346,11334,0.0152,8.23985151140005,60,323,289.5320372181152,194.36004289050348,0.4996,1,1,0,425,493,0,0,0,4.514797009161127,618.2141796532653,948.876997839596,128.2559961857194,483,18350,341,444494,58049,16706,447,37,2052627.2348634128,614547.008177203,34480666.193335794,732100.2462607148,32061525.86175911,29129500.567841906,297085471.22721106,32014748.763019256,BENIGN
192.168.7.243-104.6.241.168-34620-64834-6,192.168.7.243,33995,104.6.241.168,64613,6,7/12/2017 11:14:46 AM,102980619,114,250,58101,280201,1218,1119,1185.9701729202682,847.4348780403044,936,340,838.0270007467002,249.35253383701473,1834344.8739268484,3985.762885645278,7160954.475914294,1597075.7682047682,49577331.54808198,3889355.2521061637,38483645.527680345,517778.310998398,58581676.67206189,204345.12279372523,0,0,0,0,3466,7335,0.8430625290318863,5.096413440972278,51,781,280.95234112276853,114.40730924741077,20047.488231725307,0,1,0,63,335,0,0,0,3.3054805251187824,423.0051514016595,1113.9808867262414,787.6709627877659,108,60145,239,279923,42041,2882,69,10,9134602.486729305,1301927.3041835565,95742696.13547176,3025476.1994035807,63030459.72324147,37387138.83500777,628795158.2588283,55346365.38638535,PortScan
192.168.1.230-43.252.71.211-48003-3306-17,192.168.1.230,48003,43.252.71.211,3306,17,7/7/2017 12:39:12 AM,25172649,62,477,51559,226538,956,844,931.5191,667.7016,240,193,212.4801,196.8897,8374662.3749,2944.0555,7721451.7364,3478549.5024,68482879.6455,7383177.4192,13463601.4431,217154.862,49882864.2103,104576.2352,0,0,0,0,1984,15264,2.463,18.9491,49,422,307.048,53.319,2842.9158,0,1,1,59,520,0,0,0,4.0762,139.4118,966.8314,892.8715,62,51559,477,226538,42183,50417,26,23,2735958.7996,2636352.2187,97129898.6213,1238967.1944,13337183.1016,5504861.9452,704015249.3073,9981906.1484,BENIGN
192.168.2.95-187.228.47.235-62138-8080-17,192.168.2.95,61010,187.228.47.235,7342,17,7/10/2017 11:23:52 AM,89954899,134,384,37508,453399,1041,939,966.615793091652,778.3752147110603,1352,1017,1033.3315965362274,542.8242096706671,6416453.617977282,825.100604492093,6575694.4671144,5183191.534174764,7732521.510484829,3436341.877785307,82553759.32430051,372716.6902233741,87078128.9266075,471334.1547072128,0,0,0,0,4732,12157,1.166730607014263,3.0871492602944657,8,1223,572.3822757842181,339.236129665052,139581.6117571711,0,0,1,123,454,0,0,0,1.8859551662513512,230.6186944074586,26.21189063679762,451.2821425968466,147,45055,382,440128,7139,7621,95,16,7997766.072083221,7514581.287783705,15370563.138265792,7475567.161263389,36543592.057046875,21936730.965040028,630982269.2351406,2373697.3115557875,BENIGN
192.168.10.26-109.68.130.123-51215-15238-6,192.168.10.26,51858,109.68.130.123,15348,6,7/11/2017 17:56:34 AM,59274168,148,94,144,3042,1213,1077,1094.8758151857521,1.2781,1371,407,1058.4240159115914,334.2641721473005,3542771.5615738137,828.8628172853519,6547841.65564901,1656430.1746040417,85585638.40444379,2936980.164102834,37920602.25507944,203637.66212208476,27979938.46731016,288378.8797275008,0,0,0,0,4327,2976,4.376608952301382,0.0422,24,1242,691.0986715805994,167.63716306791082,20380.507943078705,1,0,1,118,41,0,0,0,1.4994346711925195,375.24173917109164,1069.7308539969179,1112.871268478482,129,3996,96,8094,15355,30248,110,18,1181736.151791432,395060.0875852681,79616413.49203211,657740.5066348062,59298845.57630245,42029325.66145698,122040416.31109253,23751318.160687726,PortScan
192.168.2.81-20.131.163.190-39613-443-6,192.168.2.81,39956,20.131.163.190,179,6,7/7/2017 14:27:57 AM,33665043,97,432,148533,154754,272,80,258.58328829416683,65.50295241374108,101,57,77.33084227171453,46.11489833141061,1326273.6851082372,3278.443154179495,555776.9466447704,112635.15753809124,66020047.74342849,89675.31690779146,65057639.85621044,795636.092342718,57051620.405662425,242846.08431101832,0,0,0,0,3181,13798,0.9583763209322074,16.298422552221727,16,1128,342.5579269738904,83.63664970874724,0.4996,0,0,0,107,207,0,0,0,0.5497645263314468,241.1316981974128,276.7806429451034,242.30269043440907,108,141827,437,143358,49167,16591,91,21,1578914.0756284841,1200750.5587518944,25671999.99156034,1236401.255653694,40241081.51755009,11122987.179678632,174041354.39857092,9992691.728136107,DDoS
192.168.4.79-109.193.80.240-56233-8080-6,192.168.4.79,56576,109.193.80.240,9868,6,7/10/2017 9:18:28 AM,72214128,180,123,144,113090,1088,661,866.3076729653188,406.3472211382081,870,337,739.3342131136219,249.42868843006107,3888515.430134738,932.8286637178802,2393186.4547926914,1449276.3054032715,38375330.642240524,115886.76974587864,84110540.86022612,511283.6431159222,52122738.44981992,318308.39130232984,0,0,0,0,5577,4140,3.2795598393267644,1.0362343177055506,3,780,23.912833731527016,15.87436062654293,6000.073287679125,0,1,0,24,56,0,0,0,0.94404426489366,367.22237711665883,485.768508256043,1182.2454355578732,170,13917,120,133788,37960,26586,180,16,9904905.53589358,7511742.658766555,72528462.05048946,9045998.93579637,942619.1394702928,33435.2329,830896589.4544032,69984.2971,BENIGN
192.168.3.98-4.154.40.142-57042-384-17,192.168.3.98,57989,4.154.40.142,21,17,7/10/2017 9:50:29 AM,50397336,176,258,86523,60231,962,483,685.6634534992213,505.15149228432256,1383,263,847.6832662415302,308.1595900163663,2000438.7591336917,347.7684925288647,5392616.162654465,4262618.276909793,65726180.97788787,973725.3683441519,11665321.799825288,42.2522,73755424.90546536,413216.3633996316,0,0,0,0,5635,8222,0.0152,6.074386703761249,10,373,211.10052881081214,89.84562855113919,8289.0508115469,1,0,1,68,85,0,0,0,2.5079293035221117,137.126547210492,97.89561895741647,1067.1116789710313,166,74751,265,55500,34600,48474,72,17,987656.6843663859,621132.5393205867,65188841.85661662,263568.1885130681,84618624.98789993,4784394.253285292,489983122.8345957,42863889.23956476,BENIGN
192.168.9.72-134.12.250.82-60387-80-6,192.168.9.72,59296,134.12.250.82,21,6,7/11/2017 12:28:27 AM,43694962,14,145,29067,205750,1387,937,1223.3693834124438,393.89185389341606,98,42,128.99666618297053,62.93988626659839,187169.2492063683,2851.6460016364344,2714217.6850431147,520388.091906676,48351041.73346044,1285791.2318140839,70677754.56334883,3165669.978160603,27870200.401158445,166150.97043542768,0,0,0,0,595,4223,2.546319844563942,5.3488036017103475,27,774,144.54766141688694,47.70679733402931,0.4996,1,1,1,13,110,0,0,0,1.3132100069180663,188.53184268042892,426.35084223320194,139.22210652547375,17,9736,134,198609,58479,10069,23,28,8438237.407982836,7751798.599336654,10297967.025739264,959198.6952782553,75740351.60630344,17837521.18826603,215515058.93371803,5467285.046602093,DDoS
192.168.3.186-43.22.212.132-8081-8080-17,192.168.3.186,8785,43.22.212.132,8880,17,7/14/2017 11:39:13 AM,74505655,209,499,238354,123835,533,103,170.68438617593785,57.92948774672541,27,13,65.82489830570739,0.4954,1920961.023108217,1072.2115866155123,6442769.468290868,1922716.100386912,63997489.025039285,393337.0963792269,88828492.29240686,671214.1638813906,39705808.64337095,83020.93257563467,0,0,0,0,7015,15718,2.704613616051447,6.268374200169771,38,744,737.5631064358395,497.17461109623144,242964.0449682683,1,0,0,63,81,0,0,0,3.5312479010988165,976.4220764874101,1006.7910897853321,476.7989607093547,209,226710,480,150163,39808,62366,17,28,81924.56380002851,254776.28744899016,46799550.132689305,77329.14178637105,75270879.31979214,35978320.11609255,727099509.990761,69984.2971,BENIGN
